18.29431,26.44670,18.34367,17.50836,25.04254,22.87287,28.62551,39.81559,20.59922,24.21607,0.00000,25.95418,15.66738,41.74410,15.82699,18.62514,17.81498,19.99288,16.78870,19.10167,18.15430,21.99476,30.22754,15.13255,15.41039,26.10996,16.97381,19.28430,22.23795,15.84506,19.05164,18.84417,21.12865,19.86117,16.13537,23.41314,19.35666,18.99134,19.72411,18.73626,18.80435,20.04374,19.57624,19.14682,17.96535,17.55517,19.61831,16.99585,16.96830,16.46599,17.47107,14.85299,18.59648,16.88770,18.14588,15.91175,17.14152,17.42997,18.60266,15.29516,17.93442,24.52158,23.25761,15.68982,20.05301,18.97777,19.65088,18.69712,18.20486,16.34528,17.56249,16.18490,16.22444,20.93539,19.47937,17.46940,17.87252,16.33683,26.24078,19.50100,15.75276,21.30159,16.67494,17.98732,23.47785,17.06280,18.47589,23.58566,21.79978,20.16064,18.31325,20.85922,16.76850,16.58776,15.74405,17.23982,18.96483,25.60447,18.21652,18.79229
21.68619,21.30120,21.98677,15.14533,26.74406,21.99132,37.49098,16.27960,45.61568,15.93055,25.95418,0.00000,28.00050,20.32772,45.19749,18.18401,22.27406,19.90179,22.55358,18.31691,21.95951,21.79480,24.68001,33.14094,17.85655,17.46241,28.73988,18.83209,23.35416,23.44912,18.07129,22.28588,22.28625,23.90862,21.81351,19.75583,24.00150,21.91808,21.52511,22.03297,22.29986,22.12259,23.23727,22.13022,22.73544,21.64570,21.22453,22.44347,18.89215,20.82096,19.35291,20.29109,18.40057,21.78571,19.15200,22.31537,18.45554,19.27324,18.77610,22.08064,18.80841,21.38903,27.11217,26.19522,17.77836,24.20944,21.20065,20.04801,21.20895,21.11743,18.73108,21.23748,19.14362,16.79586,23.52136,22.37829,20.02675,20.48422,19.69221,29.42986,23.80764,19.08154,22.75880,18.57385,20.09676,26.26506,20.79370,21.29353,26.57955,21.86332,22.82104,19.89138,24.63210,19.74138,18.17520,19.23144,20.24361,21.54099,28.44609,23.61049
28.69657,20.19914,21.57950,17.25988,19.08944,23.23453,34.70749,18.95344,19.71043,38.49060,15.66738,28.00050,0.00000,30.58206,18.37155,48.02226,18.36868,20.70508,19.43253,24.12932,18.38556,20.88959,22.28763,26.56860,35.38333,17.88379,17.56788,30.39362,19.69351,22.98273,24.87551,17.74438,21.75095,20.87918,25.11168,21.61458,19.59111,27.80737,23.21221,22.70211,21.88837,21.43869,22.60266,23.75029,23.12565,21.26356,20.93512,20.15642,22.81943,20.18331,19.42901,18.97667,19.35477,17.87426,20.52555,18.70257,21.61935,19.24552,20.32713,19.49050,22.21491,18.67660,21.98862,29.17933,27.86268,18.26914,23.37736,23.83940,23.56539,20.91506,21.01023,18.79171,19.06514,19.15564,17.20978,24.98033,21.47207,24.18926,22.47193,19.31608,31.17842,22.32634,18.78009,24.90631,20.02106,21.14779,27.83287,20.78159,21.97591,27.62963,23.27469,20.39592,19.20360,24.35761,19.09019,19.71793,18.02203,19.82165,24.71693,30.31983
15.35532,25.70729,23.01413,16.66621,28.11822,18.86970,34.61516,18.20661,26.21642,15.62914,41.74410,20.32772,30.58206,0.00000,18.26524,27.95531,27.54323,22.64290,30.13546,26.47893,27.92663,20.26994,29.59089,23.32133,19.69260,18.63691,22.22507,22.67827,17.20571,23.66028,31.02412,19.25439,21.40124,29.91681,29.71018,31.28412,17.42874,24.05527,16.58798,27.34509,20.46282,30.88143,25.81091,21.97988,24.23840,24.45972,28.82713,29.30517,26.59174,26.43184,24.30651,26.95763,24.55666,20.01059,23.65544,29.85830,24.50695,28.19923,21.72478,24.27428,22.62748,29.53701,24.72840,26.47473,17.78486,23.48523,23.35793,28.90871,16.87043,14.71282,25.20705,26.73044,24.47586,29.48346,24.06584,22.14316,19.59025,28.94096,19.13321,19.23374,23.30880,19.10169,30.55792,24.55699,19.93471,22.94899,21.92235,20.60354,25.16557,24.58722,19.34897,16.82530,29.09179,26.48152,25.03561,23.29429,22.32608,23.80450,26.63538,25.49576
15.07684,18.56253,31.17493,19.89082,20.92906,22.44015,24.30010,18.46815,23.56069,17.37126,15.82699,45.19749,18.37155,18.26524,0.00000,25.94650,20.21683,39.62787,18.45648,21.23451,20.63313,22.30685,17.20818,21.14026,21.48514,23.06292,30.86469,17.34851,17.30792,27.26890,18.32505,22.55324,21.40550,18.57872,21.71224,21.08970,23.19286,21.01589,18.32768,25.00230,21.28348,21.04913,21.24503,21.29464,20.79024,22.35166,21.14387,22.80099,20.63401,20.33358,21.84153,19.18019,20.29838,19.42573,18.79776,19.95133,21.16744,18.59599,22.90065,18.87746,18.49507,18.02123,24.26797,19.99640,20.64653,25.86723,22.69535,19.29349,22.94234,21.90582,20.65161,21.56095,19.70436,19.12505,21.12005,18.55099,17.04312,21.93656,20.79010,22.07962,19.11207,17.77469,27.36332,23.13934,18.15102,22.00156,17.78903,20.96728,23.62151,21.32340,21.00655,24.34604,20.94443,22.85620,19.34495,23.79765,19.75683,18.22291,19.00559,19.70385
25.15515,20.93364,19.65700,27.20749,18.84315,22.67032,37.29079,14.76114,24.75387,16.21137,18.62514,18.18401,48.02226,27.95531,25.94650,0.00000,26.71878,16.46855,43.31234,17.56266,20.61108,18.52242,21.74259,16.41302,19.30327,20.02310,21.96844,30.86742,16.30964,16.04028,26.74008,16.48859,21.05047,21.70931,16.66883,21.15195,20.14012,21.93674,19.91845,16.81708,22.75043,19.79357,19.21151,19.99182,19.59238,18.68117,20.83199,20.36323,19.79342,20.19263,19.19420,19.47332,17.42436,19.52312,17.79401,17.99258,15.59334,19.64252,17.10286,18.80018,17.02124,19.06155,17.21540,18.74997,16.18467,19.44806,25.92906,24.32731,17.10833,20.84484,18.78449,19.02942,19.30288,18.93301,17.96190,18.25480,17.57885,15.21893,22.10109,20.97059,18.30291,18.41270,18.30608,26.60121,20.48192,17.64486,20.59793,17.38649,19.04179,25.23034,17.90249,18.90026,23.69329,20.03322,18.77689,17.67650,21.10132,17.59017,16.56914,17.20810
16.35548,23.72893,19.67703,13.62992,20.80255,27.55975,30.73823,17.09913,16.89855,18.77941,17.81498,22.27406,18.36868,27.54323,20.21683,26.71878,0.00000,24.96674,15.25223,42.52100,17.18901,18.96463,18.49781,19.76586,14.86084,17.96318,19.72514,20.98873,30.02924,15.56291,15.27517,27.79754,13.91959,19.72201,21.20800,16.33711,20.21236,19.76327,20.58658,19.67339,13.82834,21.85078,17.39368,19.47122,19.22716,17.63293,17.48549,20.05210,19.60473,19.25010,18.69210,18.72494,17.95475,15.91436,18.24546,17.36539,17.12030,15.58803,18.40071,16.07358,17.41166,16.27365,16.83348,15.51640,17.23470,14.41314,18.19208,24.72800,23.00844,16.20913,19.68907,18.85144,18.44701,18.37507,17.73858,17.27777,18.06461,15.41874,13.73869,19.33333,19.23865,17.27715,17.48707,16.58108,24.39674,17.87947,16.67523,18.07120,15.15608,18.22893,22.96887,18.80685,17.08655,23.39738,18.62406,18.10464,17.07428,22.23301,17.18478,14.30329
18.58742,20.77508,27.82142,13.73978,19.99258,35.87905,26.78069,17.99523,25.28665,15.98937,19.99288,19.90179,20.70508,22.64290,39.62787,16.46855,24.96674,0.00000,21.78527,17.87382,32.56460,14.01657,18.11092,15.57929,18.66367,15.60839,18.49526,15.99905,19.13722,25.68597,13.36603,14.45943,21.09222,15.84831,18.19038,18.88977,14.24394,19.61352,18.81380,19.31128,16.66953,16.14093,18.72224,17.55718,16.75013,19.59783,17.41531,18.25234,17.24527,18.48095,18.03997,17.21064,16.60973,18.14263,16.23677,16.77286,16.27587,14.34187,15.91595,17.16980,17.45144,19.24844,14.33881,16.19994,16.70786,19.47904,15.07945,16.75494,20.31190,20.08803,15.48601,19.83890,16.41681,15.46269,18.25165,17.68137,15.71000,17.68041,15.82132,16.12140,18.12552,17.66577,16.60137,15.34050,15.33414,22.80582,19.08600,15.41594,18.66491,16.77527,16.54933,20.31773,15.89231,18.31089,19.93680,18.39303,20.96702,17.58660,19.14113,15.68096
21.56469,26.87624,18.70216,22.10219,22.28734,19.14672,26.49492,20.47417,20.48260,16.57985,16.78870,22.55358,19.43253,30.13546,18.45648,43.31234,15.25223,21.78527,0.00000,23.32781,17.04116,38.47230,16.26833,20.11902,17.57219,20.39044,15.47408,20.06361,18.16918,20.05139,27.54869,14.89215,15.96827,23.98627,15.53328,21.08863,20.19292,15.23200,21.68827,20.17215,21.48279,17.98082,14.85056,20.88204,18.35905,17.87800,21.32983,18.03517,17.33549,19.20181,20.21636,19.97604,19.68487,18.43021,18.09951,17.23221,18.79246,17.83878,16.35592,16.63523,20.07755,17.21571,19.55106,15.57722,17.13941,16.70466,18.87207,16.26715,17.95178,22.86253,22.87384,16.32229,20.76258,17.78803,16.63990,19.06959,18.53477,17.05378,18.68971,16.17131,15.51107,18.68624,20.31537,15.19759,16.61810,17.20925,23.96680,20.58986,16.50817,18.44520,16.57271,18.69503,21.44700,18.16699,18.07298,20.97774,18.03664,20.82194,17.76898,21.33010
16.08447,20.22378,24.12493,15.89357,18.63980,18.67525,27.96851,28.30095,21.25300,18.28334,19.10167,18.31691,24.12932,26.47893,21.23451,17.56266,42.52100,17.87382,23.32781,0.00000,26.88602,20.73524,43.67960,19.55103,24.55624,21.79831,24.71376,18.39595,23.40899,23.05277,24.17251,30.45171,18.90952,20.46560,28.47601,19.30794,25.81116,23.74840,18.59125,25.19567,25.06498,26.02118,20.84432,18.91430,23.77633,21.55649,22.92744,24.57087,21.56939,22.75993,24.15657,23.72265,23.93045,23.61535,24.09955,23.32280,19.87975,23.08741,21.66524,20.41130,19.54677,24.31797,21.25700,23.56878,19.53887,20.38216,19.56123,24.11009,20.50997,22.72547,25.97702,25.47275,20.64162,24.85510,21.40189,20.18467,22.78716,22.47314,20.79336,23.20721,19.05657,17.44595,22.90798,24.35276,21.09310,20.64085,19.30365,26.30289,24.11900,20.55947,22.53543,20.18126,22.30361,25.63652,21.60202,21.29884,25.85390,21.89593,23.55133,21.59068
17.28652,18.95079,23.03544,18.66179,21.68991,32.04010,28.85251,15.53997,30.47818,21.68200,18.15430,21.95951,18.38556,27.92663,20.63313,20.61108,17.18901,32.56460,17.04116,26.88602,0.00000,27.57352,16.58038,43.08889,17.07007,18.98324,17.97258,19.87711,17.84445,18.77035,19.90877,23.14353,32.42241,15.90536,16.38818,28.18475,17.57815,19.81433,22.91210,16.33560,19.84195,18.68055,21.51543,20.67175,17.08779,24.65217,19.91111,20.79672,19.93544,19.62888,20.48690,21.05174,20.25026,19.16231,18.20229,18.67139,20.19601,16.86382,17.80113,17.46082,17.09388,15.27398,18.32590,17.13742,18.32012,16.86019,17.73424,18.27876,18.33958,15.36488,18.82291,25.96331,24.35767,16.50693,20.99628,19.98782,20.61870,18.66524,18.60297,16.97395,17.65613,16.45763,16.32300,22.40587,18.74060,18.15246,19.23730,17.66884,27.53737,19.10255,16.91484,22.67575,17.34975,18.76481,24.66440,18.39376,18.77366,24.73144,23.10921,19.53868
17.50902,27.72197,19.68288,19.32654,28.95874,19.07690,25.12718,15.23348,18.84018,27.78436,21.99476,21.79480,20.88959,20.26994,22.30685,18.52242,18.96463,14.01657,38.47230,20.73524,27.57352,0.00000,29.04946,18.07907,43.22051,17.42605,18.72694,17.67446,23.84716,20.91552,20.07371,21.92408,26.16937,32.18916,16.82075,17.20881,28.07900,21.99941,21.82203,26.54715,18.30220,20.09192,19.11636,24.08325,21.61979,19.56359,28.81884,22.85357,21.69467,21.40556,20.25643,24.63011,22.43981,24.05736,19.89052,17.88498,18.69853,22.81203,19.50156,17.76731,18.96912,19.05445,17.42569,18.33491,20.53205,18.18347,18.13885,19.30681,21.61155,19.25788,16.89693,20.41695,27.03594,29.34122,18.59511,24.14631,23.73854,21.98051,21.41550,20.67739,18.59197,16.71589,18.52693,19.81061,24.18022,21.36694,21.93966,20.56991,17.99131,29.33736,19.61293,17.67211,26.50495,21.65178,22.74811,28.16647,19.31321,22.31340,26.42491,26.66582
20.09867,26.57284,23.59906,14.33211,18.91638,24.79141,28.24322,25.55812,19.95052,13.37591,30.22754,24.68001,22.28763,29.59089,17.20818,21.74259,18.49781,18.11092,16.26833,43.67960,16.58038,29.04946,0.00000,16.81521,22.83910,27.12544,16.71675,23.78052,21.59796,21.71000,15.79782,22.73415,18.04228,15.92636,18.90285,16.45547,18.86028,17.29766,19.31128,24.05430,16.65853,17.00827,25.21749,23.67969,24.45843,15.92554,18.45179,16.44891,20.07963,16.28550,24.72029,19.28491,17.34091,18.42417,19.16549,22.60922,23.44728,20.42357,19.75205,19.20035,21.92480,19.69538,15.52965,19.90550,23.10057,19.40819,23.96321,16.74198,17.74114,19.54214,22.69538,19.14618,20.06052,16.73431,19.63863,18.86983,21.99686,15.23228,14.23117,22.86197,21.66230,18.71244,23.25375,17.34513,18.40093,16.03159,22.28934,13.74530,14.55818,17.84989,17.03737,24.83353,19.36010,17.10364,18.56642,19.36019,16.90357,19.36560,20.18643,16.07576
19.97711,28.28735,26.13800,19.14259,19.85319,24.96179,39.80953,14.53583,26.17176,14.45732,15.13255,33.14094,26.56860,23.32133,21.14026,16.41302,19.76586,15.57929,20.11902,19.55103,43.08889,18.07907,16.81521,0.00000,20.80063,24.00371,35.41065,19.14186,28.24907,24.47912,27.51528,18.13550,28.21285,22.02067,20.12926,24.05261,19.72489,21.96581,20.97937,20.58528,29.35846,19.53965,19.07867,28.86785,28.26400,29.11561,16.90992,20.66220,17.60770,25.22617,19.26266,28.64161,23.07855,20.54398,23.77034,23.16107,27.55735,27.50375,25.64034,24.26687,22.46586,26.14946,23.56399,18.76982,21.49159,27.69579,21.81672,25.52506,18.57869,21.97047,21.05366,25.73548,23.26563,24.25728,20.06489,22.94032,22.17852,27.47220,17.40469,15.89109,24.13926,26.92447,23.32300,27.37640,21.58886,19.57578,19.27579,27.44034,17.04774,18.45055,21.61596,21.12301,27.93463,22.86232,18.06176,21.44471,21.42632,20.24139,24.81541,21.85589
16.72702,19.24593,25.51905,18.69991,28.86631,17.75884,24.33545,18.90541,19.16697,23.83020,15.41039,17.85655,35.38333,19.69260,21.48514,19.30327,14.86084,18.66367,17.57219,24.55624,17.07007,43.22051,22.83910,20.80063,0.00000,24.09766,20.03553,39.61651,16.81509,21.83202,18.72699,21.37601,17.07124,20.95146,19.84221,21.55823,29.21459,16.00703,16.88775,25.17638,17.96406,22.27469,20.99961,16.27888,21.83218,21.76824,23.90121,18.62236,17.66481,21.55418,20.84487,19.31287,22.17803,20.32808,19.07796,19.93495,21.34062,21.09349,20.09766,18.90744,20.33641,18.91463,20.20158,18.32233,16.40723,17.54655,21.19638,18.85506,21.49125,16.76075,18.06277,18.77668,22.85810,17.81943,19.99636,23.50421,24.32299,17.12179,22.41084,18.50083,18.03211,20.61135,20.56816,17.56834,20.92201,17.66248,17.24970,21.99395,20.99925,17.78826,18.01559,18.30344,25.75084,22.63344,18.12322,20.73881,18.41415,19.03841,22.82235,18.48066
23.62394,19.65439,19.93711,19.22037,28.96696,24.41609,26.37658,19.97876,26.86894,17.53536,26.10996,17.46241,17.88379,18.63691,23.06292,20.02310,17.96318,15.60839,20.39044,21.79831,18.98324,17.42605,27.12544,24.00371,24.09766,0.00000,26.69639,17.10700,44.04705,17.50239,20.61906,19.25326,20.76810,16.29733,20.51780,20.11947,22.50110,31.46471,17.94289,17.49785,28.97697,16.34206,23.14829,21.02471,17.03055,21.09017,21.46235,21.81707,19.41497,16.46615,22.36173,19.10808,20.66574,20.92492,19.39065,18.70332,22.27195,20.74592,20.36016,19.60914,19.79426,20.15963,17.81522,19.48822,19.08357,19.16448,16.63374,20.35147,17.53775,19.82036,17.41475,18.24986,16.47612,18.69884,17.05807,20.32364,24.90608,23.14273,17.91267,21.52181,19.48955,18.59030,20.04133,19.50830,18.51629,19.75579,17.45981,13.70281,21.04470,20.45446,18.69325,19.67502,17.50483,24.90640,20.11150,17.95291,20.05362,16.49688,19.08456,23.44637
19.49186,19.85856,18.00025,17.28167,28.82670,23.35251,36.51343,16.96008,20.07195,17.90905,16.97381,28.73988,17.56788,22.22507,30.86469,21.96844,19.72514,18.49526,15.47408,24.71376,17.97258,18.72694,16.71675,35.41065,20.03553,26.69639,0.00000,20.94183,23.66395,34.19177,20.54248,28.78307,25.13665,26.03674,18.64940,27.74275,22.07729,19.53499,24.84452,19.15405,21.91875,21.31823,21.11751,29.03575,19.49965,19.63482,27.70168,27.66771,30.53560,17.88881,21.09379,18.94542,24.75632,20.42225,28.21639,24.85012,20.91868,23.98822,22.27721,27.65592,27.17400,24.88615,25.07973,22.98582,25.89016,23.66853,19.78968,21.50744,29.20881,23.00776,25.84331,19.64750,21.55108,20.63936,26.41535,21.66975,23.37225,20.31771,23.11675,21.63169,26.72228,17.82742,15.52573,23.67212,25.26201,24.47850,27.52870,23.74658,19.78444,19.88932,26.49069,18.80153,17.76368,22.72892,20.90206,28.47621,23.62781,20.11444,22.11880,20.96447
18.71610,23.74920,23.95002,15.59947,19.14768,26.19605,37.45382,18.28203,18.95969,20.57409,19.28430,18.83209,30.39362,22.67827,17.34851,30.86742,20.98873,15.99905,20.06361,18.39595,19.87711,17.67446,23.78052,19.14186,39.61651,17.10700,20.94183,0.00000,23.04230,18.11590,37.22152,17.49721,22.26298,19.76641,21.78210,15.08953,19.63937,19.43963,19.80320,25.39744,15.56910,17.30469,24.37087,16.80012,22.15215,18.98982,16.38649,22.09631,22.69196,22.14475,19.47531,16.25713,21.26516,19.33981,18.83370,21.95117,18.90515,18.58454,20.80329,21.13945,21.60529,21.42385,20.86716,19.05236,17.51355,20.52721,19.81351,16.32795,18.36019,20.92285,18.85093,22.04599,17.85627,17.30644,17.94615,21.28847,17.45686,19.26811,21.97565,22.17482,18.30551,21.89607,18.34593,17.69235,21.86011,20.08776,17.67808,20.26582,16.43781,15.99504,19.09604,20.46480,18.13161,17.12264,16.96046,23.26808,22.08937,17.92610,19.14619,17.26719
